"path","responsibility","planned_action","status","behavior","validation","remaining_work","validated_version","related_paths","sha256"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/scanner/ScannerImpl.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","D34B5D95A56290D9EE7B723EC62011654B0C7453B76D4DD8B50F862568DA4CDE"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/scanner/SimpleKey.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","B0208FC322BFE5C506CF7F907E49FA65855C64B8254FFDB41366FB52A308B7AF"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/serializer/AnchorGenerator.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","D79911EF55FAC5FBA12600A4AF10799959434E7169C86BE0BC4330302B9888EF"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/serializer/NumberAnchorGenerator.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","C2A24ABE470707A22202F63D170D11EA3D2F889F09731A84A47DE26F3AD708A4"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/serializer/Serializer.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","169B9680293FEB488E8A99D87A163F67A8E0FCEA08AB1C26ACE6E6BA42EF9B74"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/serializer/SerializerException.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","8CE939E22972F726D8F99B4AA7F09F18004B166AD0240C3FC84EF2838F86379F"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/AliasToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","846A2B3D33BC88C15EAF221943A3BC92F42149FFE7629410BBD0A453D545F92D"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/AnchorToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","202BEB84A24B520F0FB3E8C099767942BFD152084F15BB12562773A7F09D6721"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/BlockEndToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","087DF7E0BD8A443A5E5A6D380914908DB5690BDF14C5F5E4A13B37688BC9A7EE"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/BlockEntryToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","D85E984EE4D29BE0820B792AA47EC095A0C16464E5BC17EE166D0DD6EB5DD922"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/BlockMappingStartToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","69F741BFA9351F6FDE583F7E6A0C4B654E8546971B298D0F40C16D520D983E54"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/BlockSequenceStartToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","586E7ADD9448AD046DC4063E212493B97125E211E80DE66C1B9C41E8AB05AB80"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/CommentToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","C90604BD7F4812E9FBAC80B7CFE657B027C6ADC10DFB67F1B11A2B123B936796"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/DirectiveToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","5955EA754CB7C86410815E734B2AE8FFA40D86AE75DE7901571C5D7FCF70597B"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/DocumentEndToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","BA2F3DEDF5460910559F2F8287958D884AB1EE72C4B84C5746B4F3EEA4ECA197"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/DocumentStartToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","3E42FE0CCC3FF2DBC2A99103A9C25655D7939CFAF3286224B239FE30B59B50A1"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/FlowEntryToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","CB2A40E9BD0806B6B035947DD3952C692675BA298C7C0279D8D179229799DA74"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/FlowMappingEndToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","407AD9ED00E885B7D75085BB29D62441FD34B62788FB61C22E78565152D55E83"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/FlowMappingStartToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","E1ED4B522F7DDD863798889CB933373F36D5591D43596F02783578CAB519A8A6"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/FlowSequenceEndToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","090F783B46A22A0D10ACC8371779B3F9C2054457B379FC2B49F10CAAA21C955E"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/FlowSequenceStartToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","E99AA5B1DAD6CAA156915CA92EDAC4F2CAA31F38AC21D9E2D1D67B7729EE1967"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/KeyToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","E6386621EB6C44DA325079CF483CCB0BD2BDF61C15735400C6C04E99E5588430"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/ScalarToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","E0A5A4E275E40085C0106E900600389FA4156E14F0B7B98510EF6CEE89A573F3"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/StreamEndToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","A0822B959447D49EF9211A0CD9390E6EF1BCDAC2A5B4EA580871F283E5907320"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/StreamStartToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","71BEF74945E43382E6ECBD3B3E70D986768AFE3DEE3AE0FC4FCB29F0D342BA53"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/TagToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","CBEDE447A9500246C922D913AD1A4B6146D384E4C812F0A2CC316CC6EF654782"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/TagTuple.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","AB06971123BD2D6CCCCB446B383105256086943041E9C4BED68D390E04E209D8"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/Token.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","FE1F258A8C02201CBCF78416BDC8538C642DAFBE6AAB46B9CF5D80F06A211B9E"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/tokens/ValueToken.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","0BD11CFA74A6BCDCB0998F08775738BCAD50E6CCFD9E694B7810D14C104CBE37"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/util/ArrayStack.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","DA0EB4860C48741AF0F779FA795239C58C22D0D6EE76BE58DEA68FF742DBEE1D"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/util/ArrayUtils.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","A48CB4C00BF8A6F3E087BCE03A12758BE42936A35EC17453C45EB52FCD5A4FE5"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/util/EnumUtils.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","B11DF6DFAEBEF5089FA7FF5432D4E590CFAB5872CC59C63BCA1EFF211A341DDF"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/util/MergeUtils.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","FD735958892265EFC91DD88DCE9EC9185B33BBEA1D871D3AEA02777BE03525B7"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/util/PlatformFeatureDetector.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","ABBB3C6BFA12412D0C343A1C4519018CF2DAF5D94A287C38AFC1AAF0B537CF50"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/util/Tuple.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","8CE1136B80AF202DFC02FA8BA598348934226673C07A4C86B4192587073C6C98"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/shaded/snakeyaml/util/UriEncoder.java","第三方 YAML 库","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","E05C0757C05B5384144E69D30D6F7F11A99F94F5855D90AFD22589BEE7A486FA"
"src/main/resources/cobblebattle.mixins.json","Mixin分侧清单与注入器要求","保留与原JAR一致的运行配置并建立契约","已验证","包名、Java级别、最低版本、客户端/通用清单和defaultRequire","与原JAR文本一致；配置字段、类存在性和注入目标3项契约通过；全量75项通过","Mixin实际应用由各注入类集成验证","B5-mixin-contract","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/mixin/*;src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/mixin/MixinMetadataContractTest.kt","4E6739BDF1CFC4D2662663F9F949295D8BACD2261D3CFE2BE38A0E8703F2D29E"
"src/main/resources/cobblebattle.yml","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","9855386C8D9A0CE5A2D580A23A8CEC7BC8F488FCFDFC4374BBEC13F952095320"
"src/main/resources/assets/cobblebattle/font/font.ttf","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","2F4AAA4A1B33C51AA9845D8ED9F678736F367299F85B9CA246FE4DEEE9CBC166"
"src/main/resources/assets/cobblebattle/font/ui.json","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","F18B8344F329F5DC5B76C58A0C75F644507A0E502E57A39A0FF0BBE0926EB6E1"
"src/main/resources/assets/cobblebattle/lang/en_us.json","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","A59FDAEE7E5C7DAD3B22BE80B2BE145B04A395D154EC74E415008DA70E1D7BF7"
"src/main/resources/assets/cobblebattle/lang/zh_cn.json","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","054842D1E41DD9233E7628F26BA415DF8455233CF04EED35DF332A13CF3A1C67"
"src/main/resources/assets/cobblebattle/textures/gui/auth_background.png","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","87396A07FC696E8EEC832B0A217D6BCA440EB155E13328C0D75D7863654D9997"
"src/main/resources/assets/cobblebattle/textures/gui/battle_chat.png","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","8310489A5AC0292F9640782195C345CFCA9C3A763B46FD2CB18DAF34EB37B5E6"
"src/main/resources/assets/cobblebattle/textures/gui/blank.png","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","D2809211F64314037D6FE3CB7BB784B6A19C986FA35850A0CAAF5AD8FD4B97D4"
"src/main/resources/assets/cobblebattle/textures/gui/leaderboard/base.png","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","AE11FFB47CECD2262AAFDC8170D1E2E4C14E71522EC7CFE23AB0AAA704F231D6"
"src/main/resources/assets/cobblebattle/textures/gui/leaderboard/screen_1.png","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","2BF4BFAF3DD1EA403AE6EA06BA4B0813CC640B25FA7DD1DB6FA76834D50868FD"
"src/main/resources/assets/cobblebattle/textures/gui/leaderboard/screen_2.png","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","055D8EDFD6D60831CA92C96BFBE187FF83B86A58857A4063E5AAFD090DA569DA"
"src/main/resources/assets/cobblebattle/textures/gui/leaderboard/screen.png","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","5864E70A2D6C0AF5F6EC6F8AE10F6D29B4D07C47B0EC27474889707368CB7EED"
"src/main/resources/data/cobblebattle/npcs/mirror.json","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","4421CF85E360AF5E84F9B479CD0F90A0516D0E5A75687ECED559AA1FDD1BB39A"
"src/main/resources/lang/en_us.properties","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","63062551E81CE9F920C87E3FA2F128D663C382B2090D28A826B56A87FCCA81DE"
"src/main/resources/lang/zh_cn.properties","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","0171EFACEAB3D5FED9DA798A98255EB9B9213BE361DBD9F2F58F643EDC1E1168"
"src/main/resources/META-INF/MANIFEST.MF","运行资源/协议配置","审查并按业务链路重构","待审查","待建立对应关系","基线全量编译通过；无行为测试","审查、实施、行为验证","baseline-local-20260914","","566AD1A80220026D05099562645CE968FF0E7C36CDE22634332605BB34CC3EFF"
"src/main/resources/META-INF/neoforge.mods.toml","NeoForge模组元数据、依赖与分侧声明","保留协议兼容并验证实际装载","已验证","声明cobblebattle及Minecraft、NeoForge、Cobblemon、KotlinForForge运行依赖","NeoForge在实际客户端和专用服务端接受元数据并加载全部必需模组","依赖版本或发布元数据变化时重跑双端装载","B5-server-startup","build.gradle.kts;src/main/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/neoforge/CobbleBattleNeoForge.kt","FA323DF4BDC66BDAD50EA65CEA4A0B6CA0935ED6D7B61B24467B3A05B61AFA4C"
"src/main/resources/META-INF/maven/org.yaml/snakeyaml/pom.properties","运行资源/协议配置","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","FD339EF5F9A473DBFF433CCEA716F53785414E3EBA0188E776BFB8E7C0F254E6"
"src/main/resources/META-INF/maven/org.yaml/snakeyaml/pom.xml","运行资源/协议配置","删除复制源码/元数据，改用锁定Maven依赖","已验证","待建立对应关系","16正常文档+2异常文档差分一致；配置回归及最终JAR隔离加载通过","第三方全库行为不属于项目重写范围","B-vendor-chat","build.gradle.kts:bundledLibraries(org.yaml:snakeyaml:2.6)","2773B0E948964D21E37B0E1DCF39025E627B873E0CE6AA2A47E23C374303E0C4"
"build.gradle.kts","Gradle、IDE及游戏运行环境","维护Kotlin/NeoForge构建、隔离打包和开发运行类路径","已验证","命令行与IDE共用JDK21/NeoForge模型；KotlinForForge作为运行模组；SnakeYAML发布包重定位且开发运行可见","JDK21离线clean build 9任务、101项测试通过；客户端资源加载及专用服务端Done","IDEA界面导入人工确认；后续依赖变化时重跑客户端和构建","B5-server-startup","settings.gradle.kts;gradle.properties;gradle/wrapper/gradle-wrapper.properties","DBEE7248DE7ECFB61DB92B507AB2477CD96624083AE24633A02945F1163A9ED8"
"settings.gradle.kts","Gradle及IDE构建","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","D7ADBFB4E6726D6A377038DC871C84EB1440D48134DCCA24389CF5D596EE13FC"
"gradle.properties","Gradle及IDE构建","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","4F7B08FFB3C3DE67A01CE4FDFB5FE4480CD96956E9923377693B24EC186E140D"
"gradlew","Gradle及IDE构建","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","6C8726FF768626B917E23A551E0EB794E1280C544D5362B991F50BAE37B8C5F6"
"gradlew.bat","Gradle及IDE构建","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","0F3ED8F03B50934CB8C48B15A470D5C20A30A5385825E48B55BCC8EA3D8F8E18"
"gradle/wrapper/gradle-wrapper.jar","Gradle及IDE构建","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","2DB75C40782F5E8BA1FC278A5574BAB070ADCCB2D21CA5A6E5ED840888448046"
"gradle/wrapper/gradle-wrapper.properties","Gradle及IDE构建","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","66D096EE711CE7CC5F4D340AE27D2E89124714301798FB92AEACAFA5EEE4DC71"
"src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/ChatContractTest.kt","聊天记录、频道与输入兼容入口契约","维护聊天业务回归测试","已验证","记录上限、不可变快照、频道生命周期、滚动和输入入口","4项契约通过；全量107项通过","聊天业务变化时同步更新","B5-chat-composer","src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatInput.java;src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatLog.java;src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatState.java","6CAB6EE352D9DCBD37BB41A6FA7E133B3E941FDFB48CAC7AFD53C5C04C296342"
"src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/TransportContractTest.kt","行为契约测试","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","2CEDB4536F1FF983A75456C3E28721B5AACDDB1509B67C1E53E297FF95199CE6"
"src/test/kotlin/xiaocaoawa/minecraft/mod/cobblebattle/ValueContractTest.kt","行为契约测试","新增","已验证","B1 构建及13个基线契约用例","Gradle build成功，13 tests / 0 failures","后续受影响时重跑；IDEA实际界面导入未实测","B1-gradle-baseline","build.ps1","34152208E591CB5E380C5F5C54A1C73AB19F6575940613A6AF9774CB167585B9"
